Title,Owner,State,City/District,Periodity
BULLETIN OF INDIAN SOCIETY AND CULTURE,LAXMAN MOHAN PAWAR,MAH,OSMANABAD,M
INDIAN LITERATURE AND CULTURE TODAY,MAHANANDA SHIVPUTRA KANADE,MAH,OSMANABAD,M
NAMSKAR INDIA,MAHESH SHIVSHANKAR NIMABRGE,MAH,OSMANABAD,W
ONEINDIA ONEVOICE,BHAVESH RADHAKANT JHA,MAH,PALGHAR,D
NITHIA'S INDIAN LAW RADAR,NITHIANANDAN BALAGOPALAN,MAH,PANVEL,M
INDIACOM BUSINESS USERS GUIDE-PUNE,ASHOK BHAGWANDAS MANDORE,MAH,PUNE,A
INDIACOM YELLOW PAGES-AHMEDABAD,A.B.MANDORE-M.D. INDIACOM LTD.,MAH,PUNE,A
INDIACOM YELLOW PAGES PLUS HUBLI,M/S INDIACOM DIRECTO,MAH,PUNE,A
INDIACOM YELLOW PAGES PLUS VADODARA,M/S INDIACOM DIRECTO,MAH,PUNE,A
INDIACOM YELLOW PAGES PLUS PUNE,M/S INDIACOM DIRECTO,MAH,PUNE,A
INDIACOM YELLOW PAGES-FARIDABAD & GURGAON,"A.B.MANDORE-MD, INDIACOM LIMITED",MAH,PUNE,A
INDIACOM YELLOW PAGES-VADODARA,"A.B.MANDORE-MD, INDIACOM LIMITED",MAH,PUNE,A
INDIACOM BUSINESS USERS' GUIDE-HYDERABAD,ASHOK BHAGWANDAS MANDORE,MAH,PUNE,A
INDIACOM YELLOW PAGES-PUNE,"A.B.MANDORE-MD, INDIACOM LIMITED",MAH,PUNE,A
NEW INDIA DIGEST,INDIA DIGEST FOUNDATION,MAH,PUNE,BM
REPUBLICAN NEWS INDIA,SUHAS MARUTI BANSODE,MAH,PUNE,D
THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",MAH,PUNE,D
THE INDIAN EXPRESS,THE INDIAN EXPRESS PVT. LIMITED,MAH,PUNE,D
INDIAN DAILY WEATHER REPORT,"DIRECTORATE OF WEATHER OBSERVATORIES, PUNE",MAH,PUNE,D
BIG INDIA,RAMESH CHANDRA RAJYAPATI SANGER,MAH,PUNE,F
INDIA JOURNOLINE,SANJAY PRALHAD BHOKARE,MAH,PUNE,F
MARATHI VYASPITH INDIAN TIMES,MOTISINGH H.THAKUR,MAH,PUNE,F
JOURNAL OF INDIAN VOICE ASSOCIATION,JNANA PRABODHINI MEDICAL TRUST,MAH,PUNE,HY
JOURNAL OF NURSING RESEARCH SOCIETY OF INDIA,NURSING RESEARCH SOCIETY OF INDIA,MAH,PUNE,HY
PRIDE OF INDIA,SHINDE HANDUMANT DATTATRAY,MAH,PUNE,M
BOOK INDIA,ANANT LAXMAN BALLAL,MAH,PUNE,M
INDIAN WEATHER REVIEW MONTHLY WEATHER REPORT,"DIRECTORATE GENERAL OF OBSERVATORIES, PUNE",MAH,PUNE,M
BULAND INDIA,AWANKUMAR RAMPRASAD GUPTA,MAH,PUNE,M
EVOLUTION MOTORSPORT INDIA,SIRISH CHANDRAN,MAH,PUNE,M
FAST BIKES INDIA,PROJECT GTO PUBLISHING LLP,MAH,PUNE,M
EVO INDIA,GOLDEN SPARROW MEDIA WORKS PVT LTD,MAH,PUNE,M
LIVE INDIA SAMRUDDHA JEEVAN,MAHESH KISAN MOTEWAR,MAH,PUNE,M
INDIAN HUMAN RIGHTS CHRONICLE,INDIAN HUMAN RIGHTS COUNCIL,MAH,PUNE,M
THE LION IN INDIA,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,MAH,PUNE,M
INDIAN JOURNAL OF TRANSPORT MANAGEMENT,ASSOCIATION OF STATE ROAD TRANSPORT UNDERTAKINGS,MAH,PUNE,Q
URJA INDIA,NEED MISSION SOCIETY,MAH,PUNE,Q
THE JOURNAL OF INDIAN SCHOOL OF POLITICAL ECONOMY,INDIAN SCHOOL OF POLITICAL ECONOMY,MAH,PUNE,Q
INDIAN PHILOSOPHICAL QUARTERLY,UNIVERSITY OF PUNE,MAH,PUNE,Q
INDUSTRIAL COGENERATION INDIA,COGENERATION ASSOCIATION OF INDIA,MAH,PUNE,Q
HERITAGE INDIA,HERITAGE INDIA COMMUNICATIONS PVT. LTD.,MAH,PUNE,Q
INDIAN BEE JOURNAL,ALL INDIA BEEKEEPERS ASSOCIATION,MAH,PUNE,Q
ARMED FORCES MEDICAL JOURNAL (INDIA),"ARMED FORCES MEDICAL COLLEGE,PUNE",MAH,PUNE,Q
INDIAN LINGUISTICS,LINGUISTIC SOCIETY OF INDIA,MAH,PUNE,Q
IASTAM INDIA NEWSLETTER,INDIAN ASSOCIATION FOR THE STUDY OF TRADITIONAL ASIAN MEDICINE,MAH,PUNE,Q
THE WINGS TIME INDIA,VIHAR SHIVAJIRAO DAR,MAH,PUNE,Q
INDIAN DAILY WORKER,K.A.KALANI,MAH,PUNE,W
INDIA SPEAKING,CHAMKE BABU MAHADEV,MAH,PUNE,W
INDIAN ORGANIC FARMING,GAJANAN BHAURAO BHASME,MAH,PUNE,W
THE MOUTH OF INDIA,UNIVERSAL PEACE FEDERATION CONGRESS,MAH,PUNE,W
MEDICAL MOMENTS OF INDIA,ANANT DAVIDRAO KASABE,MAH,PUNE,W
THE SUNDAY TIMES OF INDIA,BENNETT COLEMAN & CO.LTD,MAH,PUNE,W
INDIA NEWS POWER OF MEDIA,LIYAKAT SALIM NADAF,MAH,SANGLI,M
INDIA SPEED NEWS,SHIVAJI MANAGA MASAL,MAH,SANGLI,M
THE GREATEST INDIAN,ANANT DHONDIRAM HOWALE,MAH,SANGLI,W
ONENESS INDIA,MAHADEO CHANBASAPPA HARKE,MAH,SOLAPUR,F
INDIAN STREAMS RESEARCH JOURNAL,ASHOK SHIVAJI YAKKALDEVI,MAH,SOLAPUR,M
CONTEMPORARY RESEARCH IN INDIA,SHILPA DEEPAK NANAWARE,MAH,SOLAPUR,Q
INDIAN RESEARCH SPECTRUM,NANAWARE DEEPAK CHANDRASEN,MAH,SOLAPUR,Q
BAGBAN ALL INDIA NEWS,NAJAKATALI CHANDSAB MANDRUPKAR,MAH,SOLAPUR,W
TRANSFORMATION OF INDIA,MANOHAR BHIMA JADHAV,MAH,SOLAPUR,W
MIRROR INDIA,BOLKOTE VIJAYKUMAR SIDDRAM,MAH,SOLAPUR,W
YOUNG INDIAN TIMES,ADITYA ARJUN MUDGUL,MAH,SOLAPUR,W
NEW INDIA HERALD,RAJESH KUMAR JAIN,MAH,THANE,D
INDIAN NATIVE CHARTER,BHIMRAO EKNATH GOTE,MAH,THANE,F
INDIA CRIME,PRAVIN DATTARAM KAMAT,MAH,THANE,F
RAMBHAU MHALGI PRABODHINI INDIAN JOURNAL OF DEMOCRATIC GOVERNANCE,RAMBHAU MHALGI PRABODHINI,MAH,THANE,HY
THE INDIAN CONCRETE JOURNAL,M/S. ACC LIMITED,MAH,THANE,M
THANE BRANCH OF WESTERN INDIA REGIONAL COUNCIL OF THE INSTITUTE OF CHARTERED ACCOUNTANTS OF INDIA - NEWS LETTER,PRITI PARAS SAVLA,MAH,THANE,M
INDIA UNBOUND,POONAM NITYANAND PANDEY,MAH,THANE,M
BAWANDER INDIA,PREM RAMADHAR YADAV,MAH,THANE,M
WATCH INDIA,YADUNATH JHA,MAH,THANE,M
INDIAN PUMPS & VALVES REVIEW,THEKKANTH SHASHIDHAR,MAH,THANE,Q
RAFTAR INDIA,SHAIKH RAFIQUE AHMED,MAH,THANE,W
INDIA UNBOUND,POONAM NITYANAND PANDEY,MAH,THANE,W
CRIME OF INDIA,DEEPAK S.THAKUR,MAH,THANE/ ULHASNAGAR,F
COMMODITIES INDIA,CHATUR BHUJ VERMA,MAH,THANE/NAVI MUMBAI,M
ALL INDIA KISAN KRANTI,OM PRAKASH AGRAWAL,MAH,WARDHA,M
THE STAR OF INDIA,OMKAR MADHUKAR NADE,MAH,WARDHA,W
GOLD INDIA,D.A MUDE,MAH,WARDHA,W
INDIANTIMES,AJAHRAO VISWANATH THAKARE,MAH,YAVATMAL,TWW
BLUE INDIA,PRAFUL PANDITRAO INGOLE,MAH,YAVATMAL,W
INDIAN LANDSLIDES (SCIENTIFIC),NATIONAL INSTITUTE OF INFOTECH AND MANAGEMENT (NIIM),MEG,EAST KHASI HILLS/ SHILLONG,HY
INDIAN JOURNAL OF HILL FARMING,INDIAN ASSOCIATION OF HILL FARMING,MEG,EAST KHASI HILLS/ SHILLONG,HY
INDIAN,P.N. SHAHA,MEG,EAST KHASI HILLS/ SHILLONG,W
YOUNG INDIA,KAPILA CHATTERJEE,MEG,SHILLONG,W
YOUNG INDIA,KAPIL CHATERJEE,MEG,SHILLONG/ EAST KHASI HILLS,W
INDIA AAJ KAL,RIPUDAMAN SINGH KUSHWAH,MP,BHIND,D
HARSHIT INDIA,HARSHIT MISHRA,MP,BHOPAL,D
SWATANTRA INDIA,SURENDRA SHARMA,MP,BHOPAL,D
UTKARSH INDIA,SANDEEP MALVIYA,MP,BHOPAL,D
INDIAN WORLD,VIKASH VISHWAKARMA,MP,BHOPAL,D
REGAL INDIA,RABIYA,MP,BHOPAL,D
MADHUR INDIA,MEHARBAN SINGH,MP,BHOPAL,D
PRABHAT INDIA,PREM SINGH,MP,BHOPAL,D
ABSOLUTE INDIA,YOGENDRA CHATURVEDI,MP,BHOPAL,D
HARPAL INDIA,SATISH KUMAR GAUTAM,MP,BHOPAL,D
NEW INDIA HERALD,RAJESH KUMAR JAIN,MP,BHOPAL,D
THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",MP,BHOPAL,D
NAYA INDIA,SAMVAD PARIKRAMA PVT LTD,MP,BHOPAL,D
ABSOLUTE INDIA,YOGENDRA CHATURVEDI,MP,BHOPAL,D
COVERAGE INDIA,VINOD KUMAR KUSHWAHA,MP,BHOPAL,D
INDIA CIRCULATION,M.J. KHAN,MP,BHOPAL,D
PUBLIC NEWS OF INDIA,GOVIND PRASAD MUKHRAIYA,MP,BHOPAL,F
THE INDIAN ROAR,YASH GARG,MP,BHOPAL,F
MATERIAL SCIENCE RESEARCH INDIA,SHAHIDA IQBAL,MP,BHOPAL,HY
INDIAN JOURNAL OF ZOOLOGY,DEPTT OF ZOOLOGY SAIFIA COLLEGE,MP,BHOPAL,HY
INDIAN PEOPLES TIMES,ASHOK BHARGAV,MP,BHOPAL,M
TODAY'S INDIAN,PRAKASH SAXENA,MP,BHOPAL,M
SAI INDIA,SANGEETA THAKRE,MP,BHOPAL,M
HARSHIT INDIA,HARSHIT MISHRA,MP,BHOPAL,M
INDIAN EDUCATION,MANISH DUBEY,MP,BHOPAL,M
RASHTRA HIT INDIAN PRESS FORUM,RAJENDER S.GEHLOT,MP,BHOPAL,M
TASTE OF INDIA,CVPA (PVT.) LTD.,MP,BHOPAL,M
TO DATE INDIA,AZAM KHAN,MP,BHOPAL,M
INDIA SAMARTH,RAJMAL SINGH,MP,BHOPAL,M
INDIAN DIAMOND,BHAWANA AMBADKAR,MP,BHOPAL,M
PROUD OF INDIA TOURISM,MOIN UDDIN,MP,BHOPAL,M
INDIAN FACE,PRASHANT TELANG,MP,BHOPAL,M
GLORY OF INDIA,DR.MAHESH YADAV,MP,BHOPAL,M
SPORTS AND FITNESS INDIA,DAREN SHAHID,MP,BHOPAL,M
PROGRESS INDIA,MAHESH SHRIVASTAV,MP,BHOPAL,M
MUSKURAYAEGA INDIA,SHUBHAM PRAJAPATI,MP,BHOPAL,M
GLORIOUS NEW INDIA,YASHPAL MAHAJAN,MP,BHOPAL,M
UTPRERAK INDIA,REENA DIXIT,MP,BHOPAL,M
INDIA UPDATE,PURVI SONI,MP,BHOPAL,M
INDIA RISE,DENSON THOMAS,MP,BHOPAL,M
INDIA ONE SAMACHAR,A.A.BAHADUR,MP,BHOPAL,M
THE NEWS CRITIC INDIA,PRASHANT SHARMA,MP,BHOPAL,M
HEALTH PLUS INDIA,MOHD TAMEEM HASHMI,MP,BHOPAL,M
INDIAN MARK,VISHAL RAMOSHI,MP,BHOPAL,M
INDIA POL BIZ MAGAZINE,SAIFUDDIN SAIFI,MP,BHOPAL,M
LIFE INDIA,VIJAY KUMAR DAS,MP,BHOPAL,M
INDIAN TESTIMONY,K M MATHAI,MP,BHOPAL,M
SARTHI VISION INDIA,SHISHIR UPADHYAYA,MP,BHOPAL,M
PROGRESS OF INDIA,RAMPRAKASH TRIPATHI,MP,BHOPAL,M
WAKE UP TO THE NEW INDIA,ABDUL WASEY KHAN,MP,BHOPAL,M
THE INDIAN GURU,MONIKA CHOURASIYA,MP,BHOPAL,M
INDIA AGAIN,ADV. AHMED KHAN,MP,BHOPAL,M
MADHUR INDIA,MEHARBAN SINGH,MP,BHOPAL,M
ALL INDIA DIPLOMA ENGINEERS JOURNAL,ALL INDIA FEDERATION OF DIPLOMA ENGINEERS,MP,BHOPAL,M
JAGRAT INDIA,EXTROL PUBLISHER,MP,BHOPAL,M
MID LINE INDIA,DINESH KHRE,MP,BHOPAL,M
SWASTH INDIA,SATISH MISHRA,MP,BHOPAL,M
INDIAN MEDIA TIMES,SHIVAM JUNEJA,MP,BHOPAL,M
THE NEWSMAN OF INDIA,ABUL HASAN SIDDIQUE,MP,BHOPAL,M
INDIA VANI,SANGEETA THAKRE,MP,BHOPAL,M
INDIAN EYE,NAVAL SINGH,MP,BHOPAL,OP
DEMOCRATIC INDIA,VISHNU VERMA VIDROHI,MP,BHOPAL,OP
THE BURNING INDIA,PUSHPLATA SHARMA,MP,BHOPAL,OP
INDIAN COMPUTRADE NEWS,RAJNI SARAN GUPTA,MP,BHOPAL,OP
INDIAN GUAGE,VISHAL SHRIVASTAVA,MP,BHOPAL,Q
INDIAN JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS (OFFICIAL JOURNAL OF IAP CHAPTER OF NEURODEVELOPMENTAL PEDIATRICS),IAP CHAPTER OF NEURO DEVELOPMENTAL PEDIATRICS,MP,BHOPAL,Q
COVERAGE INDIA,VINOD KUMAR KUSHWAHA,MP,BHOPAL,Q
TARA INDIA,NAVODEETA PARASHAR,MP,BHOPAL,Q
IMPRESSIVE INDIA,ATHAR KHAN,MP,BHOPAL,Q
NATURE INDIA,SRIRAM MAHESHWARI,MP,BHOPAL,Q
INDIAN PUBLIC REPORTER,NITISH KUMAR RAI,MP,BHOPAL,W
CENTRAL INDIA,ABHISHEK VERMA,MP,BHOPAL,W
SPARKLE INDIA,DHEERAJ PURVAE,MP,BHOPAL,W
POPULAR NEWS INDIA,BINDESH KUMAR TIWARI,MP,BHOPAL,W
INDIAN MEDIA TIMES,SHIVAM JUNEJA,MP,BHOPAL,W
NIRMAL INDIA,KANHAIYA LAL DHARMIK,MP,BHOPAL,W
SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",MP,BHOPAL,W
INDIAN FUTURE,M.Y.KHAN,MP,BHOPAL,W
SANDESH INDIA,PAWAN K PATEL,MP,BHOPAL,W
TENDER & TRADE INDIA,GOKUL GOEL,MP,BHOPAL,W
THE INDIAN BAZAAR,SYED MUSHAHID ALI,MP,BHOPAL,W
HARSHIT INDIA,HARSHIT MISHRA,MP,BHOPAL,W
KALAM OF INDIA,KARTIK ANAND,MP,BHOPAL,W
CHRONICLE OF INDIA,RAJESH SINGH,MP,BHOPAL,W
THE SPRING INDIA,MOHAMMAD IMRAN KHAN,MP,BHOPAL,W
ALL INDIA CIVIL TENDERS,ALKA BEN S. BHATT,MP,CHHINDWARA,W
NITAI HALCHAL INDIA,NITAI HELP WELFARE FOUNDATION,MP,DAMOH,W
EAGLE OF INDIA,RAM KUMA VANSAL,MP,GUALIOR,W
AMRIT INDIA,AMRIT JAIN,MP,GWALIOR,D
REVISE INDIA,ABHISHEK SINGHAL,MP,GWALIOR,D
INDIA SHAM TAK,DEV SHRIMALI,MP,GWALIOR,D
K M J INDIA,SANTOSHI LAL RATHORE,MP,GWALIOR,D
INDIA UPLIFT,RASHID HUSSAIN,MP,GWALIOR,D
INDIA STORY,AFTAB KHAN,MP,GWALIOR,D
NAYA INDIA,SAMVAD PARIKRAMA PVT LTD,MP,GWALIOR,D
BEAUTY INDIA,AMAR BHODKARIA,MP,GWALIOR,F
INDIAN PULSAR,SANTOSH ARORA,MP,GWALIOR,M
RAAG INDIA,VIVEK SRIVASTAVA,MP,GWALIOR,M
POL KHOL INDIA,SAYA MEDIA PVT.LTD,MP,GWALIOR,M
INDIA PLUS,SATISH SHARMA,MP,GWALIOR,M
INDIAN MIRROR,HIMANSHI SHRIVASTAVA,MP,GWALIOR,M
MILAN INDIA,BHANU SHARMA,MP,GWALIOR,M
JAGATA INDIA,SANJAY GHODKE,MP,GWALIOR,M
DIYA HARSH SAVDHAN INDIA EXPRESS,JITENDRA SINGH BHADORIYA,MP,GWALIOR,M
TARK INDIA,MANISHWAR SINGH BAIS,MP,GWALIOR,M
EYE OF INDIA,ANAND KUMAR,MP,GWALIOR,W
INDIA UPLIFT,RASHID HUSSAIN,MP,GWALIOR,W
INDIA MATTER,NAZMA KHAN,MP,GWALIOR,W
INDIAN NEWS ADDA,DUSHYANT KUNTE,MP,INDORE,A
PUMPS INDIA,ANIL UPADHYAY,MP,INDORE,BM
INDIAN PLAST PACK NEWS,INDIAN PLASTPACK FARM,MP,INDORE,BM
"INDIAN JOURNAL OF DERMATOLOGY, VENEREOLOGY & LEPROLOGY","INDIAN ASSOCIATION OF DERMATOLOGISTS, VENEREOLOGISTS & LEPROLOGISTS",MP,INDORE,BM
MATRAM INDIA,SUDHAKAR SINGH,MP,INDORE,D
THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",MP,INDORE,D
INDIA NOW,NAVEEN MADAAN,MP,INDORE,D
EXPRESS YOUNG INDIA,ASHISH JHA,MP,INDORE,D
NAYA INDIA,SAMVAD PARIKRAMA PVT LTD,MP,INDORE,D
ART INDIA NEWS,SHAHID SHAH,MP,INDORE,D
INDIA BHARTI NEWS,POOJA JOSHI,MP,INDORE,F
HEARTBEAT OF INDIA,AJAY NANDURKAR,MP,INDORE,F
INDIAN JOURNAL OF NURSING STUDIES,DR. USHA UKANDE,MP,INDORE,HY
AGRO INDIA,RAM SWAROOP MANTRI,MP,INDORE,M
IT ASSOCIATION OF INDIA,RAJESH SHUKLA,MP,INDORE,M
SARTHI INDIA,ROHIT AGRAWAL,MP,INDORE,M
CENTRE INDIA DETECTIVE,OM JHANWAR,MP,INDORE,M
SUCCESS TREBHUVAN INDIA,TRIBHUVAN SHARMA,MP,INDORE,M
THE INDIANAMA,KU. PRABHA ROKDE,MP,INDORE,M
METRO VISION OF INDIA,RAKESH THAKUR,MP,INDORE,M
MY INDIA,NILESH PATEL,MP,INDORE,M
THE EXPOSE INDIA,VISHNU VARAT,MP,INDORE,M
PULSE OF INDIAN,SWATI KASHID,MP,INDORE,M
ANGRY INDIAN,SUNNY SINGH KANWAR,MP,INDORE,M
INDIA FIRST,I.F.MEDIA AND PUBLICATION,MP,INDORE,M
NAVRANG INDIA,SANJAY SRIVASTAVA,MP,INDORE,M
DIRECTOR INDIA,URMILA PARMAR,MP,INDORE,M
ADVANCE INDIA,DHARMENDRA SHUKLA,MP,INDORE,M
THE INDIAN PAPERBOY,DHANANJAY DASHORA VYAS,MP,INDORE,M
VAASTVIK INDIA,URMILA PARMAR,MP,INDORE,M
ENERGETICA INDIA,OMNI EDITION INDIA PVT. LTD.,MP,INDORE,M
QUEENS INDIA TIMES,PAWANJEET SINGH KUHRANA,MP,INDORE,M
PROGRESSIVE INDIA,KHANNU VISHWAKARMA,MP,INDORE,M
THE INDIAN JOURNAL OF FIELD VETERINARIANS,DR.R.S. DHANOTIYA,MP,INDORE,Q
VALVES INDIA,ANIL UPADHYAY,MP,INDORE,Q
THE INDIAN JOURNAL OF VETERINARY SCIENCES AND BIOTECHNOLOGY,RADHESHYAM DHANOTIYA,MP,INDORE,Q
OUR INDIA,AJAY TIWARI,MP,INDORE,W
MAX INDIA NEWS,HITESH SHARMA,MP,INDORE,W
MARKETING TIMES OF INDIA,ASHOK JAIN,MP,INDORE,W
THE GRAMIN NAMASTE INDIA,BASANT SINGH VERMA,MP,INDORE,W
AAGAZ INDIA,NITIN DIWEDI,MP,INDORE,W
CHETANA BULAND INDIA,NITESH PATIDAR,MP,INDORE,W
PALIWAL INDIA,GIRISH KUMAR PUROHIT,MP,INDORE,W
NAYE BHARAT KI KHOJ RE DISCOVER INDIA,PRADEEP MISHRA,MP,INDORE,W
INDIA RADIO AND ELECTRONIC DEVELOPMENT,MINAKSHI KATLANA,MP,INDORE,W
INDIAN PLAST TIMES,SACHIN BANSAL,MP,INDORE,W
TRADE-LINK INDIA,MOHANLAL MANTRI,MP,INDORE,W
THE PULS OF INDIA,MOHD. IQBAL KHAN,MP,INDORE,W
COME ON INDIA,VISHNU KUMAR GUPTA,MP,INDORE,W
FOCUS INDIA,MUBARIK SHAIKH,MP,INDORE,W
SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",MP,INDORE,W
INDIAN LION,VIJAY SINGH THAKUR,MP,INDORE,W
RUSH INDIA,RASHMI CHOUHAN,MP,INDORE,W
NISHPAKSH NIDAR PATRAKARITA ABHI INDIA,MOHD ANWAR HUSSAIN,MP,INDORE,W
DIGITAL INDIA EXPRESS,SAMAAJ SHILPI,MP,JABALPUR,D
NAYA INDIA,SAMVAD PARIKRAMA PVT LTD,MP,JABALPUR,D
PALPAL INDIA,SEEMA ABHIMANOJ,MP,JABALPUR,M
INDIA AHEAD,SHASHWAT PANDEY,MP,JABALPUR,M
PRINCE INDIA,R.K. RAIKWAR,MP,JABALPUR,M
THE INDIAN LAW REPORTS M.P SERIES,"MADHYA PRADESH SHASAN, BHOPAL",MP,JABALPUR,M
INDIAN MEDICAL ASSOCIATION M P STATE BRANCH NEWS BULLETIN,"INDIAN MEDICAL ASSOCIATION, JABALPUR",MP,JABALPUR,Q
INDIA CULTURES QUARTERS,"LEONARD THEOLOGICAL COLLEGE, JABALPUR",MP,JABALPUR,Q
INDIAN REPORTER,DR HARISH VERMA,MP,JABALPUR,W
INDIAN BLOOD,DINESH PREET,MP,JABALPUR,W
ART INDIA NEWS,SHAHID SHAH,MP,KHANDAWA,D
INDIA PYRAMID,PARVIN BI,MP,KHANDWA,F
NIYUDDHA FEDERATION OF INDIA,NIYUDDHA SPORT FEDERATION (REG.),MP,MANDSAUR,A
SARANSH INDIA NEWS,JITENDRA SINGH SIKARWAR,MP,MORENA,M
PRASHANT INDIA,RAJESH SINGH SIKARWAR,MP,MORENA,M
INDIAN EXPRESS,CHANDRA PRAKASH SHIVHARE,MP,MORENA,W
RUBARU INDIA,MANGILAL KUSHWAH,MP,RAJGARH,M
INDIA HELP,SUNITA SHARMA,MP,RATLAM,M
INDIAMIX,MUKESH DHABHAI,MP,RATLAM,M
MIDNIGHT INDIA,DAYARAM KOSHTA,MP,REWA,D
SQUARE INDIA,SHAMSHAD BEGUM,MP,REWA,M
PRAYAS INDIA,PRAKASH TRIVEDI,MP,REWA,M
REACT INDIA,SURESH KUMAR VERMA,MP,REWA,W
THE WATER OF INDIA,DINESH TRIVEDI,MP,REWA,W
VAIBHAV INDIA,VED PRAKASH MISHRA,MP,REWA,W
REFLECT INDIA,ARVIND KUMAR JAIN,MP,SAGAR,D
JAI INDIA,SURENDRA KUMAR SRIVASTAVA,MP,SAGAR,M
VOICE OF INDIA,MOHAMMED JAVED,MP,SATNA,M
SHINE INDIA SAMACHAR,SUNNY ARORA,MP,SATNA,M
INDIA DHUADHAR,RAMKRISHNA PARASHAR,MP,SHIVPURI,M
MONDAY INDIA,N KUMAR AHUJA,MP,SIVNI,M
INDIAN PLUGIN NEWS,SAYED ZAFAR HUSSAIN,MP,UJJAIN,D
BRIGHT INDIA,ABHILASHA BAGAYA,MP,UJJAIN,M
ALL INDIA INDORE NEWS,RAKESH YADAV,MP,UJJAIN,W
INDIAN COLLECTION,YUSUF BABAN,MP,UJJAIN,W
MUSLIM INDIA,AMEEN MOHAMMAD MANSOORI,MP,UMARIA,M
INDIAN CHRISTIAN POST,INATO YEKHETO SHIKHU,NAG,DIMAPUR,W
THE NEW INDIAN EXPRESS,EXPRESS PUBLICATIONS (MADURAI) LTD,ODI,BHUBANESHWAR,D
THE TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",ODI,BHUBANESHWAR,DS
FOCUS INDIA,HARE KRUSHNA APAT,ODI,BHUBANESHWAR,W
THE SUNDAY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",ODI,BHUBANESHWAR,W
THE VISION OF INDIA,ARATA KUMAR SWAIN,ODI,BHUBANESWAR,W
PRESS NEWS OF INDIA,SANJAYA KR.PRADHAN,ODI,BHUBANESWAR,W
THE INDIAN MINING & ENGINEERING JOURNAL,J M E PUBLICATION,ODI,BHUBANESWAR/KHORDHA,M
ALL INDIA RADIO SCHOOL BROADCAST PAMPHLET,ALL INDIA RADIO,ODI,CUTTACK,A
INDIA INDEPENDENT NEWS,LAXMIDHAR BEHERA,ODI,CUTTACK,M
ALL INDIA TRIBUNAL CASES,B. SAMAL,ODI,CUTTACK,M
INDIAN JOURNAL OF INFORMATION LIBRARY & SOCIETY,BHARATI SHUKLA,ODI,CUTTACK,Q
THE WEDNESDAY INDIA,SURAJIT PANI,ODI,DHENKANAL,W
NEXT INDIA JOURNAL OF SOCIAL SCIENCE,NEXT INDIA TRUST,ODI,KENDUJHAR,A
DARPAN OF INDIA,AVIJIT BHAUMIK,ODI,KHORDHA,D
REVERBERATE INDIA,MANAS RANJAN PATTANAIK,ODI,KHORDHA,M
YOUNG INDIA TIMES,SEBATI DEVI MEDIA PVT LTD,ODI,KHORDHA/ BHUBANESWAR,D
JOURNAL OF ALL INDIA ASSOCIATION FOR EDUCATIONAL RESEARCH,ALL INDIA ASSOCIATION FOR EDUCATIONAL RESEARCH,ODI,KHORDHA/ BHUBANESWAR,HY
INDIAN ERA,KRANTI PRESS PVT. LTD.,ODI,KHURDA,D
INDIA FIRST,SRI JAGANNATH PUBLICATIONS PVT.LTD,ODI,KHURDA,F
INDIA CORRIDOR,NIRANJAN MOHANTY,ODI,KHURDA,M
INDIAN INK,THE MANDATE GLOBAL VILLAGE FOR REHETRILITATION & DEVELOPMENT,ODI,MALKANGIRI,HY
AWARENESS NEWS INDIA,SASMITA DHAL,ODI,MAYURBHANJ,M
INDIAN MEDIA WORLD,ADWAITA PRASAD BISWAL,ODI,ROURKELA,M
THE NEW INDIAN EXPRESS,EXPRESS PUBLICATIONS (MADURAI) LTD,ODI,SAMBALPUR,D
A JOURNAL OF INDIAN CREATIVITY VARNAMALA,RAMESH CH TRIPATHY,ODI,SAMBALPUR,THY
INDIA AT GROUND ZERO,RITESH PRUSETH,ODI,SUNDARGARH,Q
FITNESS INDIA,SHANTILATA BEHERA,ODI,SUNDERGARH/ ROURKELA,M
INDIAN JOURNAL OF SEXUALLY TRANSMITTED DISEASES,INDIAN ASSOCIATION FOR THE STUDY OF SEXUALLY TRANSMITTED DISEASE INSTITUTE OF VENOREOLOGY GOVT. OF CENTRAL HOSPITAL,PON,PUDUCHERRY,HY
MOTHER INDIA,SRI AUROBINDO ASHRAM TRUST,PON,PUDUCHERRY,M
ALL INDIA MAGAZINE,SRI AUROBINDO SOCIETY,PON,PUDUCHERRY,M
AKHILA INDIA IDHAZH,SRI AUROBINDO SOCIETY,PON,PUDUCHERRY,OP
INDIAN JOURNAL OF PHARMACALOGY,"INDIAN PHARMACOLOGY SOCIETY, PONDICHERRY",PON,PUDUCHERRY,Q
INDIAN JOURNAL OF UROLOGY,THE UROLOGICAL SOCIETY OF INDIA,PON,PUDUCHERRY,Q
